API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
18,Class,R.attr,Changes,Fields,"int requiredForAllUsers",Added
18,Class,R.attr,Changes,Fields,"int restrictedAccountType",Added
18,Class,R.attr,Changes,Fields,"int windowOverscan",Added
18,Class,R.style,Changes,Fields,"int Theme_DeviceDefault_Light_NoActionBar_Overscan",Added
18,Class,R.style,Changes,Fields,"int Theme_DeviceDefault_NoActionBar_Overscan",Added
18,Class,R.style,Changes,Fields,"int Theme_Holo_Light_NoActionBar_Overscan",Added
18,Class,R.style,Changes,Fields,"int Theme_Holo_NoActionBar_Overscan",Added
18,Class,RemoteControlClient,Changes,Methods,"void setOnGetPlaybackPositionListener(OnGetPlaybackPositionListener)",Added
18,Class,RemoteControlClient,Changes,Methods,"void setPlaybackPositionUpdateListener(OnPlaybackPositionUpdateListener)",Added
18,Class,RemoteControlClient,Changes,Methods,"void setPlaybackState(int, long, float)",Added
18,Class,RemoteControlClient,Changes,Fields,"int FLAG_KEY_MEDIA_POSITION_UPDATE",Added
18,Class,RenderScript,Changes,Methods,"RenderScript create(Context, ContextType)",Added
18,Class,RenderScript,Changes,Methods,"void sendMessage(int, int[])",Added
18,Class,Sampler,Changes,Methods,"Sampler MIRRORED_REPEAT_LINEAR(RenderScript)",Added
18,Class,Sampler,Changes,Methods,"Sampler MIRRORED_REPEAT_LINEAR_MIP_LINEAR(RenderScript)",Added
18,Class,Sampler,Changes,Methods,"Sampler MIRRORED_REPEAT_NEAREST(RenderScript)",Added
18,Class,Script,Changes,Methods,"void forEach(int, Allocation, Allocation, FieldPacker, LaunchOptions)",Added
18,Class,Script,Changes,Methods,"boolean getVarB(int)",Added
18,Class,Script,Changes,Methods,"double getVarD(int)",Added
18,Class,Script,Changes,Methods,"float getVarF(int)",Added
18,Class,Script,Changes,Methods,"int getVarI(int)",Added
18,Class,Script,Changes,Methods,"long getVarJ(int)",Added
18,Class,Script,Changes,Methods,"void getVarV(int, FieldPacker)",Added
18,Class,Sensor,Changes,Fields,"int TYPE_GAME_ROTATION_VECTOR",Added
18,Class,Sensor,Changes,Fields,"int TYPE_GYROSCOPE_UNCALIBRATED",Added
18,Class,Sensor,Changes,Fields,"int TYPE_MAGNETIC_FIELD_UNCALIBRATED",Added
18,Class,Sensor,Changes,Fields,"int TYPE_SIGNIFICANT_MOTION",Added
18,Class,SensorManager,Changes,Methods,"boolean cancelTriggerSensor(TriggerEventListener, Sensor)",Added
18,Class,SensorManager,Changes,Methods,"boolean requestTriggerSensor(TriggerEventListener, Sensor)",Added
18,Class,Settings,Changes,Fields,"String ACTION_DREAM_SETTINGS",Added
18,Class,Settings,Changes,Fields,"String EXTRA_ACCOUNT_TYPES",Added
18,Class,StatFs,Changes,Methods,"long getAvailableBlocksLong()",Added
18,Class,StatFs,Changes,Methods,"long getAvailableBytes()",Added
18,Class,StatFs,Changes,Methods,"long getBlockCountLong()",Added
